;attitude.roll;attitude.pitch;attitude.yaw;gravity.x;gravity.y;gravity.z;rotationRate.x;rotationRate.y;rotationRate.z;userAcceleration.x;userAcceleration.y;userAcceleration.z
358;153.857;-0.9164180000000001;-23.974.330.000.000.000;0.60835;0.793427;-0.019612;-0.028031999999999998;1.073.044;0.685992;0.559283;-0.49058599999999997;0.203251
359;1.564.124;-0.90917;-2.374.222;0.614387;0.788994;-0.004099;-0.8808790000000001;-0.15479;0.253251;0.01455;-0.207527;0.574473
360;156.891;-0.9041459999999999;-2.355.178;0.618356;0.7858970000000001;-0.001166;-0.329778;-0.505033;0.25007199999999996;0.07398099999999999;-0.14669100000000002;0.340949
361;1.556.078;-0.90236;-235.438;0.619693;0.784792;-0.009120999999999999;0.022018;-0.8693649999999999;-0.052516;0.270688;-0.075395;-0.205066
362;154.918;-0.9075850000000001;-2.341.638;0.615507;0.7880189999999999;-0.013307;-0.6963550000000001;-0.772977;-0.356759;0.18355;-0.09200499999999999;-0.329909
363;1.557.901;-0.9156270000000001;-2.316.798;0.609243;0.792945;-0.007857;-0.687094;-0.389448;-0.372141;0.064127;-0.23548000000000002;0.113936
364;1.565.693;-0.922501;-2.302.658;0.603821;0.797114;-0.003081;-0.302831;-0.051204999999999994;-0.310098;0.10841400000000001;-0.29336;0.009704
365;1.568.547;-0.927271;-2.299.966;0.600018;0.7999850000000001;-0.001349;0.054525;0.053608;-0.1913;0.251911;-0.29083000000000003;-0.295052
366;1.563.283;-0.92925;-2.306.839;0.598418;0.801171;-0.004496;0.288146;-0.035182;-0.034662;0.285645;-0.306191;-0.27107800000000004
367;1.546.912;-0.927108;-2.323.269;0.599978;0.799888;-0.014333000000000002;0.6244529999999999;-0.24175500000000003;0.183732;0.210538;-0.36432600000000004;-0.037806
368;1.515.382;-0.9182819999999999;-2.348.328;0.606254;0.79456;-0.033629;0.8290569999999999;-0.867174;0.564114;0.092599;-0.48370799999999997;0.022581999999999998
369;1.458.825;-0.902709;-23.742.419.999.999.900;0.615606;0.785008;-0.06922;0.874207;-2.509.648;0.745995;0.057841;-0.55367;-0.326685
370;1.368.369;-0.882177;-2.403.952;0.622496;0.772124;-0.12775999999999998;1.145.313;-366.431;0.753642;0.183122;-0.391784;-0.19056900000000002
371;1.269.168;-0.865294;-2.431.537;0.619143;0.761286;-0.192629;0.814049;-4.049.837;0.48263;0.093564;-0.276911;0.11320699999999999
372;1.183.836;-0.859722;-242.623;0.604392;0.7576609999999999;-0.24629299999999998;-0.445009;-4.967.265;0.298754;-0.090811;-0.07157999999999999;0.575623
373;1.097.059;-0.856008;-2.409.672;0.583272;0.755232;-0.29903;-0.285715;-4.753.204;0.441666;0.06754600000000001;-0.016112;0.535983
374;1.024.545;-0.849023;-23.951.860.000.000.000;0.5645680000000001;0.750635;-0.34323400000000004;-0.254339;-38.047.129.999.999.900;0.581675;0.106635;0.003134;0.373172
375;0.967834;-0.844031;-2.380.096;0.547285;0.747328;-0.376803;-0.303665;-3.143.133;0.34761;0.10461600000000001;0.042772000000000004;0.12628399999999998
376;0.923114;-0.845453;-23.662.549.999.999.900;0.529045;0.748272;-0.400251;-0.546769;-2.522.859;0.221203;0.090279;0.076481;0.137876
377;0.903159;-0.848432;-233.923;0.5192;0.7502449999999999;-0.409346;-0.8714379999999999;-1.546.234;0.5605829999999999;0.11916700000000001;0.012922999999999999;0.216292
378;0.913968;-0.849957;-23.088.130.000.000.000;0.522688;0.751252;-0.403011;-0.84029;-0.136737;0.49917399999999995;0.12651199999999999;-0.09918300000000001;0.25359699999999996
379;0.94496;-0.854284;-22.793.360.000.000.000;0.532285;0.754101;-0.384713;-0.9595879999999999;0.733438;0.375449;-0.10380299999999999;-0.083126;0.218148
380;0.9893270000000001;-0.861316;-2.244.896;0.54438;0.7587;-0.35780500000000004;-12.528.290.000.000.000;0.9551719999999999;0.32397800000000004;-0.25486;-0.044589;0.226198
381;1.043.412;-0.872416;-22.012.970.000.000.000;0.555614;0.765885;-0.323594;-1.601.442;11.846.219.999.999.900;0.256087;-0.349697;-0.057250999999999996;0.13997
382;1.116.434;-0.883257;-2.151.577;0.570248;0.77281;-0.278536;-1.716.559;2.173.537;0.271108;-0.323834;-0.003981;-0.135466
383;121.726;-0.897697;-2.092.175;0.584857;0.7818930000000001;-0.215837;-2.240.205;3.006.813;-0.130996;-0.152896;0.041181;-0.5698840000000001
384;13.307.959.999.999.900;-0.9244180000000001;-20.229.169.999.999.900;0.585036;0.798271;-0.14316800000000002;-2.331.845;26.653.700.000.000.000;-0.977231;0.196672;-0.136711;-0.729863
385;1.399.987;-0.956715;-1.976.364;0.567823;0.817303;-0.097944;-1.116.826;0.878108;-1.298.671;0.8326290000000001;0.004688;-0.7905760000000001
386;1.402.179;-0.968434;-1.970.564;0.558555;0.824;-0.095085;0.058017;-0.665063;-0.02478;10.288.629.999.999.900;0.10606900000000001;-0.636437
387;1.379.002;-0.9566100000000001;-1.973.968;0.5657270000000001;0.817242;-0.10985299999999999;0.21315;-0.671145;0.827684;0.745201;-0.305615;-0.823649
388;137.776;-0.9297219999999999;-19.777.619.999.999.900;0.5869489999999999;0.801453;-0.114731;0.55456;0.41286300000000004;14.407.709.999.999.900;0.09464600000000001;-0.307893;-0.185394
389;1.367.493;-0.9038120000000001;-19.967.720.000.000.000;0.605879;0.785691;-0.124903;0.887375;0.075212;0.876302;-0.188383;-0.18498299999999998;0.26446
390;1.348.596;-0.899022;-2.019.508;0.607075;0.782718;-0.137157;0.592445;0.131397;-0.395946;-0.23172399999999999;-0.005725;0.455089
391;1.360.942;-0.912159;-2.034.313;0.598612;0.7908270000000001;-0.127499;0.140318;17.238.099.999.999.900;-0.758999;-0.417734;0.521124;0.57391
392;1.385.122;-0.9213129999999999;-20.316.419.999.999.900;0.59438;0.796396;-0.111647;-0.33942;0.178776;-0.247623;-0.530034;0.60668;0.23292399999999996
393;1.376.088;-0.9255329999999999;-2.030.563;0.590044;0.798942;-0.11636099999999999;0.212956;-0.32395999999999997;-0.212142;0.359586;0.414102;0.554334
394;1.374.576;-0.925726;-20.451.669.999.999.900;0.589717;0.799057;-0.11722300000000001;0.31102199999999997;11.594.200.000.000.000;0.10604000000000001;0.8997850000000001;0.264831;0.6121260000000001
395;1.362.056;-0.898975;-20.699.560.000.000.000;0.608901;0.78269;-0.12898099999999998;2.105.915;0.233888;1.962.447;1.209.199;-0.597967;0.261488
396;1.334.119;-0.848675;-21.372.430.000.000.000;0.642551;0.750406;-0.15498199999999998;1.680.652;17.022.400.000.000.000;1.432.029;0.801129;-0.471933;-0.21568400000000001
397;1.401.266;-0.8490139999999999;-20.966.150.000.000.000;0.651251;0.750629;-0.11147699999999999;-26.179.490.000.000.000;15.424.149.999.999.900;-0.15846400000000002;0.563455;-0.140354;-0.078877
398;1.468.531;-0.859135;-2.020.007;0.6496810000000001;0.757278;-0.06667200000000001;-19.696.669.999.999.900;-0.221744;-0.171971;0.779976;-0.11093099999999999;0.33821799999999996
399;14.758;-0.873395;-19.835.060.000.000.000;0.639332;0.766514;-0.06091799999999999;-12.881.790.000.000.000;-1.141.996;-0.798419;0.790325;-0.12016700000000001;0.332463
400;1.509.357;-0.8904489999999999;-19.175.360.000.000.000;0.627876;0.777354;-0.038625;-2.544.195;-0.717843;-0.552431;0.388573;-0.001353;-0.039133999999999995
401;1.555.257;-0.903381;-1.843.015;0.618883;0.785424;-0.009618000000000002;-20.898.630.000.000.000;-0.5488529999999999;-0.582589;0.055509;-0.057564;0.155629
402;1.591.966;-0.916566;-1.785.797;0.608413;0.793516;0.012882;-1.642.481;-0.365584;-0.714295;0.0018629999999999999;-0.059187000000000003;0.127209
403;1.629.911;-0.9307040000000001;-1.730.264;0.596226;0.802041;0.035287;-1.650.263;-0.296981;-0.813782;-0.011295999999999999;-0.065606;0.085319
404;1.672.148;-0.944891;-1.675.196;0.582825;0.810433;0.059274;-14.928.569.999.999.900;0.051946000000000006;-0.829153;0.145386;-0.005715;-0.030831
405;17.154.459.999.999.900;-0.957533;-1.624.874;0.5695279999999999;0.817774;0.08296100000000001;-13.135.860.000.000.000;0.082123;-0.805506;0.21167600000000003;-0.06872;-0.182632
406;1.756.329;-0.970158;-1.576.043;0.55547;0.824975;0.10425699999999999;-12.547.549.999.999.900;0.044919;-0.876619;0.26360700000000004;-0.235803;-0.28524099999999997
407;17.996.169.999.999.900;-0.981876;-1.524.805;0.540985;0.831541;0.125995;-1.316.897;0.017315;-0.846039;0.239669;-0.313886;-0.276447
408;18.432.540.000.000.000;-0.9898049999999999;-1.471.499;0.5286069999999999;0.8359190000000001;0.147696;-1.313.703;-0.060046;-0.6835479999999999;0.195392;-0.39816;-0.14424700000000001
409;18.827.779.999.999.900;-0.994267;-1.422.858;0.518804;0.838359;0.167321;-1.134.074;-0.078249;-0.54981;0.21030700000000002;-0.46184899999999995;-0.08606799999999999
410;19.131.049.999.999.900;-0.997031;-1.380.715;0.511306;0.8398629999999999;0.182197;-1.005.657;-0.392185;-0.474803;0.24606399999999998;-0.509877;-0.22464699999999999
411;1.932.867;-0.99866;-134.162;0.506326;0.8407459999999999;0.191781;-0.9320290000000001;-0.812368;-0.422476;0.264579;-0.5235920000000001;-0.301064
412;1.938.031;-0.9987739999999999;-1.310.231;0.5052399999999999;0.840808;0.194358;-0.678628;-12.081.870.000.000.000;-0.225782;0.27688;-0.511905;-0.361412
413;19.230.990.000.000.000;-0.9979020000000001;-12.935.299.999.999.900;0.5087729999999999;0.8403360000000001;0.187046;-0.281043;-158.633;-0.045196;0.393006;-0.23343200000000003;-0.168537
414;1.884.036;-0.9955879999999999;-12.966.309.999.999.900;0.5175390000000001;0.8390790000000001;0.167632;0.273973;-19.707.439.999.999.900;0.234775;0.434808;-0.150541;-0.14083800000000002
415;18.151.810.000.000.000;-0.9915649999999999;-1.325.964;0.531116;0.836884;0.132444;0.960242;-2.350.285;0.514563;0.5467489999999999;-0.014159999999999999;-0.032224
416;17.252.319.999.999.900;-0.983685;-13.743.670.000.000.000;0.547366;0.8325440000000001;0.085212;13.553.790.000.000.000;-2.526.158;0.730125;0.525312;0.03443;-0.0353
417;1.628.291;-0.969965;-1.427.883;0.564394;0.824866;0.032485;13.721.780.000.000.000;-2.690.805;0.863981;0.504438;0.054680999999999993;-0.015106
418;15.440.129.999.999.900;-0.955945;-1.463.934;0.57663;0.816859;-0.015447999999999998;0.773532;-2.731.384;0.608819;0.441406;0.136494;0.24222399999999997
419;148.027;-0.944866;-1.477.285;0.5834520000000001;0.810419;-0.052962;0.23571999999999999;-2.623.613;0.49810200000000004;0.378187;0.098349;0.368804
420;14.279.549.999.999.900;-0.9356399999999999;-1.469.367;0.58726;0.804979;-0.08446000000000001;-0.39226300000000003;-297.522;0.526213;0.46355100000000005;-0.038866000000000005;0.399188
421;1.393.722;-0.922499;-14.487;0.594388;0.797113;-0.10636500000000002;-0.496061;-21.785.400.000.000.000;0.918641;0.6475850000000001;-0.198907;0.275967
422;13.766.260.000.000.000;-0.899425;-1.429.268;0.61037;0.7829699999999999;-0.120028;-0.36393600000000004;-1.487.484;1.413.265;0.619626;-0.1683;0.022143
423;1.359.008;-0.8727959999999999;-1.395.384;0.6283270000000001;0.766129;-0.135098;-1.087.281;-2.763.884;15.572.629.999.999.900;0.359268;-0.087952;-0.109088
424;1.331.456;-0.8488389999999999;-13.390.739.999.999.900;0.6420170000000001;0.750514;-0.156664;-1.712.668;-3.786.375;1.523.226;0.23074;-0.08459;0.060654999999999994
425;1.305.942;-0.8276620000000001;-1.273.647;0.653007;0.736351;-0.177112;-18.550.529.999.999.900;-3.668.654;1.511.398;0.105401;-0.086037;0.257892
426;1.290.244;-0.807573;-12.057.149.999.999.900;0.6642279999999999;0.722611;-0.191399;-181.483;-3.209.882;1.566.637;-0.011869;-0.12475699999999999;0.40197
427;1.276.779;-0.7871239999999999;-114.431;0.6755939999999999;0.708326;-0.204565;-1.742.025;-2.670.073;1.574.999;-0.10902;-0.159025;0.472174
428;12.682.790.000.000.000;-0.769501;-1.083.832;0.685641;0.6957770000000001;-0.21398699999999998;-18.493.970.000.000.000;-2.515.621;14.052.719.999.999.900;-0.18094100000000002;-0.164604;0.460508
429;1.260.458;-0.757063;-1.021.834;0.692134;0.68679;-0.22196799999999997;-2.016.094;-256.313;11.766.379.999.999.900;-0.28976;-0.131797;0.34770100000000004
430;1.253.287;-0.750825;-0.958283;0.694581;0.682242;-0.22825900000000002;-21.382.209.999.999.900;-2.456.209;0.918206;-0.36341999999999997;-0.10738299999999999;0.31177
431;1.253.256;-0.749591;-0.8960819999999999;0.6953739999999999;0.681339;-0.228543;-21.505.509.999.999.900;-1.874.642;0.681298;-0.392457;-0.104496;0.26713200000000004
432;1.266.076;-0.753545;-0.8344590000000001;0.695671;0.684228;-0.21879899999999997;-2.241.327;-1.232.936;0.391421;-0.399696;-0.10273099999999999;0.148502
433;129.005;-0.762476;-0.772261;0.694817;0.690714;-0.20035899999999998;-2.312.824;-0.783163;0.130768;-0.324974;-0.04867;-0.048466
434;1.322.724;-0.774867;-0.710392;0.692641;0.699621;-0.175438;-2.286.309;-0.333857;-0.098222;-0.260268;-0.053229;-0.154304
435;1.365.989;-0.790315;-0.650467;0.688916;0.710575;-0.143102;-2.237.475;0.26585;-0.395615;-0.184918;-0.037052;-0.232814
436;141.828;-0.809663;-0.589418;0.681736;0.724055;-0.10479000000000001;-2.252.641;0.44372799999999996;-0.642709;0.158352;-0.036784;-0.480629
437;14.637.870.000.000.000;-0.827152;-0.533507;0.6731020000000001;0.736006;-0.072305;-17.959.759.999.999.900;0.040273;-0.577045;0.460092;-0.140791;-0.48606000000000005
438;1.483.511;-0.837211;-0.494359;0.666988;0.7427779999999999;-0.058365999999999994;-1.101.449;-0.770095;-0.190868;0.659382;-0.069607;-0.492568
439;14.750.459.999.999.900;-0.832642;-0.47056400000000004;0.669841;0.739712;-0.064334;-0.5912689999999999;-16.122.940.000.000.000;0.589304;0.40276;0.020633000000000002;-0.506985
440;1.456.135;-0.814647;-0.454599;0.68162;0.727484;-0.0785;-0.394796;-1.276.381;11.296.979.999.999.900;0.084005;-0.223913;-0.398642
441;1.445.347;-0.792353;-0.44478199999999996;0.696654;0.712008;-0.08785599999999999;-0.049606;-0.749957;1.052.386;-0.041426;-0.166094;-0.141956
442;14.373.280.000.000.000;-0.7793439999999999;-0.44373199999999996;0.705048;0.702813;-0.094664;-0.11227100000000001;-0.230142;0.31848200000000004;0.37147399999999997;0.507011;0.019332
443;1.440.957;-0.782543;-0.431859;0.703154;0.7050850000000001;-0.09181399999999999;-0.424371;-0.29026;-0.093818;0.260424;0.521111;0.439928
444;1.444.302;-0.776163;-0.428734;0.707906;0.700546;-0.090027;-0.0040939999999999995;0.282215;0.501247;-0.036717;0.177124;0.636154
445;1.458.474;-0.764369;-0.42645500000000003;0.717271;0.692082;-0.08090599999999999;0.010033;0.953793;0.641491;-0.27324;0.06627999999999999;0.191822
446;1.486.964;-0.757137;-0.41939;0.7242529999999999;0.686843;-0.060859;-0.41554300000000005;1.166.185;0.11161199999999999;-0.378916;-0.0046229999999999995;-0.073251
447;1.522.008;-0.7667189999999999;-0.39604;0.719334;0.6937760000000001;-0.035123;-1.166.935;0.781039;-0.688968;-0.427845;0.027537;0.192029
448;1.560.936;-0.782816;-0.352582;0.708896;0.705278;-0.006991;-1.745.352;0.23139899999999997;-0.7307600000000001;-0.159;0.12277;0.35092399999999996
449;1.601.834;-0.7953;-0.300688;0.6997329999999999;0.714074;0.021725;-1.821.837;0.249045;-0.548651;0.262669;0.015785;0.121769
450;1.636.482;-0.7999649999999999;-0.257558;0.69523;0.717331;0.045732999999999996;-123.004;0.073974;-0.171483;0.453086;-0.114533;0.022108000000000003
451;1.658.045;-0.798716;-0.232606;0.694974;0.716461;0.06079;-0.754162;0.34610100000000005;0.094275;0.428134;-0.173248;-0.068694
452;1.690.027;-0.793114;-0.20441600000000001;0.696649;0.712541;0.083458;-12.653.020.000.000.000;0.679772;0.210986;0.14577400000000001;-0.149034;-0.148949
453;1.731.901;-0.7860159999999999;-0.160358;0.697519;0.707543;0.113356;-1.668.247;0.361159;0.051551;0.035071;-0.097558;-0.11769
454;1.763.622;-0.782169;-0.113678;0.696239;0.70482;0.135942;-1.709.811;-0.35037199999999996;-0.196723;-0.07349800000000001;-0.015503999999999999;-0.061890999999999995
455;17.889.380.000.000.000;-0.7800050000000001;-0.062953;0.694062;0.703283;0.153852;-1.827.693;-0.568997;-0.29981599999999997;-0.07647799999999999;-8.2e-05;-0.11579600000000001
456;1.814.774;-0.778297;-0.010835;0.691021;0.702067;0.172021;-17.823.189.999.999.900;-0.49650200000000005;-0.353003;-0.071926;-0.004634;-0.082726
457;1.840.384;-0.7765810000000001;0.037774;0.687549;0.7008449999999999;0.18997999999999998;-1.648.439;-0.390403;-0.361818;-0.070026;0.009055;-0.06339299999999999
458;1.864.888;-0.775135;0.0815;0.683658;0.699812;0.207063;-141.191;-0.22398;-0.360379;-0.09827000000000001;-0.039839;-0.000306
459;18.887.029.999.999.900;-0.7745479999999999;0.11663;0.6789229999999999;0.699393;0.223412;-1.092.719;0.068871;-0.345706;-0.088027;-0.063498;-0.014441999999999998
460;19.125.599.999.999.900;-0.7748079999999999;0.145582;0.673229;0.699579;0.23948200000000003;-0.930894;0.220679;-0.35438400000000003;-0.069713;-0.086313;-0.050975
461;1.933.329;-0.774216;0.170733;0.668497;0.699156;0.25355900000000003;-0.9092709999999999;0.253751;-0.385254;0.108511;-0.12876700000000002;-0.200749
462;19.563.580.000.000.000;-0.774188;0.19783699999999999;0.6625;0.699136;0.268893;-0.8928530000000001;0.169293;-0.324142;0.156272;-0.12625999999999998;-0.22983
463;1.976.088;-0.773179;0.22297899999999998;0.657714;0.698414;0.28218899999999997;-0.8231069999999999;0.055987999999999996;-0.288258;0.22923400000000002;-0.113285;-0.267006
464;19.893.299.999.999.900;-0.7712319999999999;0.245133;0.655161;0.6970189999999999;0.291425;-0.7203039999999999;-0.23240300000000003;-0.18569000000000002;0.38054499999999997;-0.175458;-0.379056
465;1.991.564;-0.7689779999999999;0.261845;0.65594;0.695401;0.293529;-0.504687;-0.611618;-0.112127;0.382054;-0.192975;-0.369625
466;19.821.220.000.000.000;-0.7665069999999999;0.270894;0.660255;0.693623;0.288009;-0.26550300000000004;-0.87518;0.056503;0.392906;-0.219121;-0.32254
467;1.962.739;-0.762351;0.274566;0.6683720000000001;0.690623;0.27625700000000003;-0.17291099999999998;-1.279.728;0.178377;0.188424;-0.28081799999999996;-0.37817
468;1.927.607;-0.756455;0.27325;0.681466;0.686348;0.25402800000000003;0.041621;-19.918.930.000.000.000;0.39870500000000003;0.159796;-0.256096;-0.34915100000000004
469;1.870.639;-0.744904;0.26092600000000005;0.702353;0.677901;0.217142;0.35129299999999997;-26.362.080.000.000.000;0.8845299999999999;0.23855;0.035127;-0.009775
470;1.796.118;-0.727313;0.232448;0.728082;0.6648649999999999;0.16688699999999998;1.154.458;-2.824.634;1.221.531;0.300208;0.192404;0.179289
471;1.704.425;-0.708394;0.17995899999999998;0.752637;0.6506149999999999;0.101177;20.611.669.999.999.900;-2.811.999;12.716.450.000.000.000;0.338;0.220189;0.004108
472;1.615.509;-0.6885760000000001;0.125197;0.7713800000000001;0.6354390000000001;0.034513999999999996;18.226.419.999.999.900;-2.634.744;11.073.819.999.999.900;0.16905;0.384734;-0.033354
473;1.538.901;-0.669844;0.094523;0.78352;0.6208640000000001;-0.024999;0.752764;-3.085.901;0.839841;0.068012;0.540208;0.10873900000000002
474;14.690.940.000.000.000;-0.656208;0.097855;0.7882170000000001;0.610117;-0.080441;-0.582412;-38.570.849.999.999.900;0.6467;0.053808;0.620047;0.279095
475;14.092.209.999.999.900;-0.6410020000000001;0.122985;0.791058;0.597999;-0.128939;-0.7464069999999999;-3.287.544;1.150.094;0.282123;0.188424;0.593005
476;1.368.113;-0.6087560000000001;0.12953199999999998;0.803567;0.5718479999999999;-0.165138;0.35585500000000003;-17.584.009.999.999.900;1.939.909;0.314628;0.041525;0.22983499999999998
477;1.337.375;-0.564897;0.14094;0.821737;0.5353289999999999;-0.195372;-0.321791;-2.152.689;2.294.603;0.17194500000000001;0.11945599999999999;0.001326
478;1.294.993;-0.52893;0.168353;0.8307190000000001;0.50461;-0.23510599999999998;-0.774107;-3.053.774;1.853.559;0.048996;0.165312;0.081298
479;1.254.982;-0.501955;0.19525499999999998;0.8332879999999999;0.48113999999999996;-0.272278;-0.730031;-2.346.375;1.535.699;-0.15473;0.238357;0.148239
480;1.230.821;-0.480997;0.224386;0.835792;0.462663;-0.295627;-0.9813149999999999;-17.066.580.000.000.000;13.493.899.999.999.900;-0.24993;0.289229;0.17288499999999998
481;12.145.780.000.000.000;-0.465617;0.258736;0.83745;0.448974;-0.311608;-129.996;-1.562.108;1.174.995;-0.397493;0.24978699999999998;0.236977
482;120.116;-0.456124;0.296111;0.8371299999999999;0.44047200000000003;-0.324342;-1.418.015;-1.463.865;0.9518540000000001;-0.382098;0.12259300000000001;0.30900700000000003
483;1.189.084;-0.451333;0.33124899999999996;0.835101;0.436166;-0.33520900000000003;-1.348.938;-12.948.030.000.000.000;0.705361;-0.440433;0.009192;0.34
484;11.818.950.000.000.000;-0.451709;0.36262300000000003;0.832518;0.436504;-0.341142;-130.285;-0.8494799999999999;0.389987;-0.574569;-0.052837;0.327333
485;1.186.345;-0.45880699999999996;0.39102600000000004;0.8311350000000001;0.442879;-0.33626300000000003;-1.344.898;-0.150008;-0.002173;-0.680363;-0.07523400000000001;0.21625300000000003
486;1.205.067;-0.47453900000000004;0.419256;0.830674;0.456929;-0.318114;-1.523.307;0.571336;-0.417745;-0.652345;-0.15868;0.15498199999999998
487;12.386.190.000.000.000;-0.497403;0.447601;0.8307829999999999;0.477145;-0.286586;-1.560.461;1.205.676;-0.776672;-0.605197;-0.248889;0.10311500000000001
488;12.814.370.000.000.000;-0.524741;0.473488;0.8294739999999999;0.500989;-0.24694699999999997;-1.441.774;1.686.867;-1.067.016;-0.521582;-0.249875;0.077925
489;1.331.779;-0.556025;0.49602799999999997;0.825213;0.5278149999999999;-0.20108399999999998;-1.280.758;2.091.209;-1.356.965;-0.42445600000000006;-0.24923499999999998;0.020115
490;1.385.105;-0.590333;0.514699;0.816474;0.556638;-0.153379;-1.020.461;2.077.444;-1.602.957;-0.265235;-0.162442;-0.0087
491;1.424.316;-0.625923;0.5290100000000001;0.801744;0.585846;-0.11828699999999999;-0.808962;1.151.116;-1.635.544;0.06935;0.088379;-0.169708
492;1.440.244;-0.6514310000000001;0.5434359999999999;0.78845;0.606325;-0.103523;-0.733114;-0.127648;-0.794821;0.328372;0.27029200000000003;-0.23145300000000002
493;1.435.085;-0.658959;0.563767;0.7833600000000001;0.612294;-0.10696800000000001;-0.893508;-11.239.940.000.000.000;-0.045841;0.45205200000000006;0.21018499999999998;-0.263851
494;1.433.079;-0.657038;0.584391;0.784308;0.6107739999999999;-0.108701;-0.6815439999999999;-0.34648;0.337066;0.013284;-0.049632;-0.279544
495;144.644;-0.6483869999999999;0.592483;0.790904;0.603902;-0.098864;-0.004174000000000001;0.7668149999999999;0.528378;-0.157466;-0.12103699999999999;-0.179029
496;14.614.719.999.999.900;-0.637178;0.588672;0.79898;0.594929;-0.087698;0.25967199999999996;0.830909;0.5215930000000001;-0.29666;-0.044468;-0.031014999999999997
497;1.477.533;-0.628367;0.588587;0.8054720000000001;0.587825;-0.075339;-0.12168499999999999;0.8306379999999999;0.38753899999999997;-0.296928;0.031911;-0.039407
498;1.504.443;-0.622737;0.599441;0.810497;0.5832609999999999;-0.053859000000000004;-0.574145;11.884;0.289916;-0.27523400000000003;0.08518099999999999;-0.093343
499;1.542.401;-0.6186189999999999;0.617863;0.8143520000000001;0.579911;-0.02313;-0.697784;1.369.198;0.2055;0.029887;0.16297899999999998;-0.13286099999999998
500;15.716.729.999.999.900;-0.615164;0.6268100000000001;0.816678;0.5770930000000001;0.0007160000000000001;-0.11461500000000001;1.022.082;0.191858;0.23460599999999998;0.4891;0.049745
501;1.583.709;-0.609055;0.619529;0.8201209999999999;0.572092;0.010591;0.435963;0.745645;0.379792;0.179162;0.7714439999999999;0.274611
502;1.591.133;-0.598168;0.608703;0.826198;0.56313;0.016805;0.440226;0.536826;0.648213;-0.015391;0.8266870000000001;0.19825299999999998
503;15.907.639.999.999.900;-0.588055;0.596617;0.8318549999999999;0.554744;0.016612000000000002;0.49966400000000005;0.23926399999999998;0.418274;-0.041954000000000005;0.45483900000000005;0.033254
504;1.588.043;-0.5816520000000001;0.585232;0.835432;0.549405;0.01441;0.46241499999999996;0.15141300000000002;0.309168;0.001696;0.271899;0.07885199999999999
505;1.579.192;-0.577295;0.573202;0.8379120000000001;0.54576;0.007035;0.47747799999999996;-0.22401300000000002;0.142043;0.051309;0.256563;-0.156052
506;157.544;-0.577357;0.567244;0.837899;0.5458109999999999;0.0038909999999999995;0.101211;0.133881;-0.054391999999999996;0.21137199999999998;0.184184;0.16542
507;1.584.465;-0.578168;0.570652;0.8373870000000001;0.546491;0.011447;-0.252506;0.514216;-0.022099;0.235886;0.15390299999999998;0.336316
508;1.602.378;-0.577338;0.5767369999999999;0.837501;0.5457960000000001;0.026458;-0.25900100000000004;0.805822;0.053326;0.184472;0.044994;0.213044
509;1.622.976;-0.576331;0.586935;0.837327;0.5449510000000001;0.043731;-0.568755;0.6739539999999999;-0.001011;0.11143399999999999;0.008333;-0.072448
510;1.642.121;-0.576494;0.606927;0.836247;0.545088;0.059747;-0.97895;0.23259499999999997;-0.09411;0.065059;-0.010222;-0.055001
511;16.560.150.000.000.000;-0.5782149999999999;0.633005;0.8344010000000001;0.5465300000000001;0.071279;-1.106.894;-0.119031;-0.228081;0.011119;-0.048132;-0.002325
512;16.676.669.999.999.900;-0.581689;0.6610699999999999;0.831619;0.5494359999999999;0.080812;-119.021;-0.223869;-0.31185;-0.161697;-0.092161;-0.044633
513;1.677.932;-0.586871;0.6904779999999999;0.8279030000000001;0.553758;0.089039;-11.742.219.999.999.900;-0.328977;-0.414153;-0.13178199999999998;-0.07126;-0.158833
514;1.687.545;-0.5925239999999999;0.71809;0.823887;0.558457;0.096627;-105.558;-0.250681;-0.38351399999999997;-0.08380499999999999;-0.06366000000000001;-0.15703699999999998
515;1.696.653;-0.596379;0.740657;0.820831;0.56165;0.10385599999999999;-0.796366;-0.12111300000000001;-0.24300100000000002;0.012147;-0.027058999999999996;-0.185444
516;17.041.680.000.000.000;-0.596464;0.7542439999999999;0.8199799999999999;0.561721;0.110016;-0.38384;0.061748000000000004;0.023497;-0.089068;-0.095473;-0.192749
517;1.706.632;-0.592622;0.754303;0.821838;0.558538;0.112327;0.170095;0.141827;0.29643600000000003;-0.230636;-0.14092000000000002;-0.052267999999999995
518;1.701.366;-0.584083;0.742161;0.827117;0.551435;0.108615;0.612867;-0.031363;0.598853;-0.317931;-0.106473;-0.09350800000000001
519;1.680.584;-0.571978;0.718121;0.8357700000000001;0.541296;0.092128;1.085.231;-0.624955;0.780238;-0.33407600000000004;-0.032277999999999994;-0.286326
520;16.415.790.000.000.000;-0.559258;0.6897300000000001;0.845526;0.530558;0.059949;11.252.719.999.999.900;-1.553.592;0.674886;-0.26406;0.035238;-0.5612
521;1.587.222;-0.550999;0.66506;0.8518870000000001;0.5235380000000001;0.013994;0.9476870000000001;-22.227.900.000.000.000;0.347627;-0.10953199999999999;-0.03457;-0.23218000000000003
522;1.540.685;-0.546438;0.644532;0.853994;0.519647;-0.025723000000000003;0.9029159999999999;-14.591.129.999.999.900;0.151919;-0.042881999999999997;-0.085001;0.142406
